Item Variant,Барааны хувилбар,
Item Variant Attribute,Зүйлийн хувилбарын шинж чанар,
Item Variant Details,Барааны хувилбарын дэлгэрэнгүй мэдээлэл,
Item Variant Settings,Зүйлийн хувилбарын тохиргоо,
Item Variant {0} already exists with same attributes,{0} зүйлийн хувилбар нь ижил шинж чанартай аль хэдийн байна,
Item Variants updated,Барааны хувилбаруудыг шинэчилсэн,
Item Website Specification,Зүйлийн вэб сайтын тодорхойлолт,
Item Weight Details,Зүйлийн жингийн дэлгэрэнгүй мэдээлэл,
Item Wise Tax Detail,Зүйлийн ухаалаг татварын дэлгэрэнгүй,
Item Wise Tax Detail ,Soliq bo&#39;yicha batafsil ma&#39;lumot,
Item and Warehouse,Эд зүйл ба агуулах,
Item and Warranty Details,Зүйл ба баталгаат хугацааны дэлгэрэнгүй мэдээлэл,
Item for row {0} does not match Material Request,{0} мөрийн зүйл нь Материалын хүсэлттэй таарахгүй байна,
Item has variants.,Зүйл нь хувилбартай.,
Item listing removed,Барааны жагсаалтыг хассан,
Item must be added using 'Get Items from Purchase Receipts' button,"""Худалдан авалтын баримтаас бараа авах"" товчийг ашиглан зүйлийг нэмэх шаардлагатай",
Item name,Зүйлийн нэр,
Item operation,Зүйлийн ажиллагаа,
Item quantity can not be zero,Барааны тоо тэг байж болохгүй,
Item taxes updated,Барааны татварыг шинэчилсэн,
Item to be manufactured or repacked,Үйлдвэрлэх эсвэл дахин савлах зүйл,
Item valuation rate is recalculated considering landed cost voucher amount,Барааны үнэлгээний хувь хэмжээг газрын зардлын эрхийн бичгийн дүнг харгалзан дахин тооцоолно,
Item valuation reposting in progress. Report might show incorrect item valuation.,Зүйлийн үнэлгээг дахин байршуулж байна. Тайлан нь зүйлийн үнэлгээг буруу харуулж магадгүй.,
Item variant {0} exists with same attributes,Зүйлийн хувилбар {0} нь ижил шинж чанартай байна,
Item will be removed since no serial / batch no selected.,Цуваа/багц сонгогдоогүй тул зүйлийг устгах болно.,
Item with Item Code {0} already exists,{0} Барааны кодтой зүйл аль хэдийн байна,
Item {0} does not exist,{0} зүйл байхгүй,
Item {0} does not exist in the system or has expired,{0} зүйл системд байхгүй эсвэл хугацаа нь дууссан,
Item {0} entered multiple times.,{0} зүйлийг олон удаа оруулсан.,
Item {0} has already been returned,{0} зүйлийг аль хэдийн буцаасан,
Item {0} has been disabled,{0} зүйл идэвхгүй болсон,
Item {0} has no Serial No. Only serilialized items can have delivery based on Serial No,{0}-д серийн дугаар байхгүй. Зөвхөн цувралаар хийгдсэн барааг Цуврал дугаарт үндэслэн хүргэлт хийх боломжтой,
Item {0} has reached its end of life on {1},{0} зүйлийн ашиглалтын хугацаа {1}-д дууссан,
Item {0} ignored since it is not a stock item,"{0}-г үл тоомсорлосон, учир нь энэ нь нөөцийн зүйл биш юм",
"Item {0} is a template, please select one of its variants",{0} зүйл нь загвар тул тэдгээрийн аль нэгийг нь сонгоно уу,
Item {0} is cancelled,{0} зүйлийг цуцалсан,
Item {0} is disabled,{0} зүйлийг идэвхгүй болгосон,
Item {0} is not a serialized Item,{0} зүйл нь цуваа зүйл биш юм,
Item {0} is not a stock Item,{0} зүйл хувьцааных биш,
Item {0} is not active,{0} зүйл идэвхгүй байна,
Item {0} is not active or end of life has been reached,{0} зүйл идэвхжээгүй эсвэл ашиглалтын хугацаа дууссан байна,
Item {0} is not setup for Serial Nos. Check Item master,{0} зүйл Цуваа дугаарт тохируулагдаагүй байна. Үндсэн зүйлийг шалгана уу,
Item {0} is not setup for Serial Nos. Column must be blank,{0}-р зүйл Цуврал дугаарт тохируулагдаагүй байна. Багана хоосон байх ёстой,
Item {0} must be a Fixed Asset Item,{0} зүйл нь үндсэн хөрөнгийн зүйл байх ёстой,
Item {0} must be a Sub-contracted Item,{0} зүйл туслан гүйцэтгэгч байх ёстой,
Item {0} must be a non-stock item,{0} зүйл нь нөөцийн бус зүйл байх ёстой,
Item {0} must be a stock Item,{0} зүйл хувьцааных байх ёстой,
Item {0} not found,{0} зүйл олдсонгүй,
Item {0} not found in 'Raw Materials Supplied' table in Purchase Order {1},{1} Худалдан авалтын захиалгын 'Нийлүүлсэн түүхий эд' хүснэгтэд {0} зүйл олдсонгүй.,
Item {0} not found.,{0} зүйл олдсонгүй.,
Item {0} {1},{0} {1} зүйл,
Item {0}: Ordered qty {1} cannot be less than minimum order qty {2} (defined in Item).,{0} зүйл: Захиалгын тоо {1} нь захиалгын доод хэмжээ {2}-ээс бага байж болохгүй (зүйлд тодорхойлогдсон).,
Item {0}: {1} qty produced. ,{0}: {1} qty ishlab chiqarildi.,
Item {} does not exist.,{} зүйл байхгүй.,
Item-wise Price List Rate,Барааны үнийн жагсаалтын үнэ,
Item-wise Purchase History,Худалдан авалтын түүх,
Item-wise Purchase Register,Барааны хувьд худалдан авалтын бүртгэл,
Item-wise Sales History,Бараа бүтээгдэхүүний борлуулалтын түүх,
Item-wise Sales Register,Барааны хувьд борлуулалтын бүртгэл,
Item: {0} does not exist in the system,Зүйл: {0} системд байхгүй байна,
Item: {0} with Stock UOM: {1} cannot be a Scrap/Loss Item as {1} is a whole UOM.,Зүйл: Нөөцийн UOM-тай {0}: {1} нь бүхэл UOM учраас {1} Хаягдал/Алдагдаагүй зүйл байж болохгүй.,
Items,Эд зүйлс,
Items Filter,Эд зүйлс шүүлтүүр,
Items Required,Шаардлагатай зүйлс,
Items To Be Requested,Хүсэх зүйлс,
Items for Raw Material Request,Түүхий эдийн хүсэлт гаргах зүйлс,
Items to Be Repost,Дахин нийтлэх зүйлс,
Items to Manufacture are required to pull the Raw Materials associated with it.,Үйлдвэрлэх зүйл нь үүнтэй холбоотой түүхий эдийг татах шаардлагатай.,
Items under this warehouse will be suggested,Энэ агуулахын доорх зүйлсийг санал болгох болно,
Itemwise Discount,Барааны хөнгөлөлт,
Itemwise Recommended Reorder Level,Зүйлийн дагуу санал болгож буй дахин эрэмбэлэх түвшин,
JP,JP,
JSON Output,JSON гаралт,
Jan,1-р сар,
January,Нэгдүгээр сар,
Job Applicant,Ажил горилогч,
Job Applicant Source,Ажил горилогчийн эх сурвалж,
Job Applicant {0} created successfully.,Ажил горилогч {0} амжилттай үүсгэгдсэн.,
Job Applicants are not allowed to appear twice for the same Interview round. Interview {0} already scheduled for Job Applicant {1},Ажил горилогчид нэг ярилцлагад хоёр удаа оролцох эрхгүй. Ажил горилогч {1}-д аль хэдийн товлосон {0} ярилцлага,
Job Application Route,Ажилд орох өргөдөл гаргах зам,
Job Card,Ажлын карт,
Job Card Analysis,Ажлын картын шинжилгээ,
Job Card Item,Ажлын картын зүйл,
Job Card Operation,Ажлын картын үйл ажиллагаа,
Job Card Scrap Item,Ажлын картын хаягдал зүйл,
Job Card Summary,Ажлын картын хураангуй,
Job Card Time Log,Ажлын картын цагийн бүртгэл,
Job Description,Ажлын байрны тодорхойлолт,
Job Offer,Ажлын санал,
Job Offer Term,Ажлын санал болгох хугацаа,
Job Offer Terms,Ажлын санал болгох нөхцөл,
Job Offer status,Ажлын саналын статус,
Job Offer: {0} is already for Job Applicant: {1},Ажлын санал: {0} ажил горилогчид аль хэдийн байна: {1},
Job Opening,Нээлттэй ажлын байр,
Job Openings for designation {0} already open or hiring completed as per Staffing Plan {1},Ажилтнуудын төлөвлөгөөний дагуу {0} нээлттэй ажлын байрууд аль хэдийн нээгдсэн эсвэл ажилд авах боломжтой {1},
Job Started,Ажил эхэлсэн,
Job Title,Албан тушаал,
Job card {0} created,Ажлын карт {0} үүсгэсэн,
"Job profile, qualifications required etc.","Ажлын профайл, шаардагдах ур чадвар гэх мэт.",
Jobs,Ажлын байр,
Join,Нэгдэх,
Joined {0},{0}-д нэгдсэн,
Joining Date,Нэгдсэн огноо,
Joining Date can not be greater than Leaving Date,Нэгдсэн огноо нь гарах огнооноос их байж болохгүй,
Joining Details,Нэгдэх дэлгэрэнгүй мэдээлэл,
Journal Entries {0} are un-linked,{0} сэтгүүлийн бичилтүүд салгагдсан,
Journal Entry,Журналын бичилт,
